Image_Name,M1_Class,M1_Prob,M2_Class,M2_Prob,M3_Class,M3_Prob,M4_Class,M4_Prob,M5_Class,M5_Prob,Ensemble_Class,Ensemble_Prob
test_00283.png,0,0.9837,0,0.8638,0,0.8569,0,0.9771,0,0.9720,0,0.9568
test_00284.png,3,0.4295,4,0.4559,2,0.4372,3,0.3584,2,0.3953,2,0.3509
test_00285.png,0,0.9971,0,0.8693,0,0.9590,0,0.9858,0,0.9975,0,0.9871
test_00286.png,3,0.9622,3,0.8353,3,0.7552,3,0.7395,3,0.8734,3,0.8748
test_00287.png,3,0.6551,0,0.6134,3,0.4884,3,0.3658,3,0.6398,3,0.4885
test_00288.png,0,0.6322,3,0.5531,3,0.4839,0,0.7285,0,0.5933,0,0.4937
test_00289.png,0,0.5575,0,0.5072,0,0.6050,0,0.8368,0,0.7841,0,0.7118
test_00290.png,0,0.6131,0,0.4894,0,0.7140,0,0.4543,0,0.9583,0,0.7148
test_00291.png,4,0.3866,3,0.3689,4,0.3406,4,0.5071,3,0.5310,4,0.3700
test_00292.png,3,0.8699,2,0.4484,3,0.3653,3,0.4184,3,0.5980,3,0.5839
test_00293.png,1,0.9493,1,0.5083,1,0.2714,3,0.4624,3,0.6059,1,0.4799
test_00294.png,0,0.9836,0,0.5522,0,0.6348,0,0.8810,0,0.8355,0,0.8596
test_00295.png,0,0.4345,2,0.4670,1,0.5680,0,0.3883,0,0.5781,0,0.4071
test_00296.png,0,0.9987,0,0.9831,0,0.9589,0,0.9866,0,0.9965,0,0.9922
test_00297.png,3,0.7137,3,0.6192,3,0.5723,3,0.6539,3,0.7506,3,0.6968
test_00298.png,0,0.9963,0,0.8399,0,0.8619,0,0.9881,0,0.9930,0,0.9778
test_00299.png,3,0.6453,3,0.8945,3,0.7012,3,0.4656,3,0.9496,3,0.8273
test_00300.png,0,0.9901,0,0.8006,0,0.8683,0,0.9894,0,0.9746,0,0.9635
test_00301.png,4,0.4925,4,0.6064,4,0.5230,2,0.4068,3,0.6769,4,0.5043
test_00302.png,1,0.8188,1,0.4248,3,0.3678,1,0.2854,3,0.4220,1,0.3058
test_00303.png,2,0.9334,2,0.4607,2,0.6280,2,0.5451,2,0.6595,2,0.6906
test_00304.png,0,0.7934,3,0.5070,0,0.7017,0,0.7978,3,0.6719,0,0.6409
test_00305.png,2,0.6426,2,0.5606,2,0.6790,2,0.7208,2,0.6758,2,0.6860
test_00306.png,4,0.7058,2,0.3280,2,0.4747,2,0.7456,2,0.7849,2,0.5512
test_00307.png,3,0.9913,3,0.9212,3,0.7824,3,0.9355,3,0.9743,3,0.9536
test_00308.png,3,0.8103,3,0.3779,0,0.6339,0,0.7160,0,0.6371,0,0.4821
test_00309.png,0,0.9739,0,0.6456,0,0.8896,0,0.9761,0,0.9277,0,0.9342
test_00310.png,2,0.9816,2,0.7837,2,0.8725,2,0.6131,2,0.9280,2,0.8963
test_00311.png,3,0.7383,0,0.5364,3,0.5898,0,0.6414,0,0.5852,0,0.4582
test_00312.png,2,0.7929,2,0.5028,2,0.4315,2,0.6911,0,0.4510,2,0.6089
test_00313.png,0,0.9707,0,0.8643,0,0.8540,0,0.9735,0,0.9821,0,0.9585
test_00314.png,0,0.8151,3,0.5970,3,0.4498,3,0.5687,0,0.7757,0,0.5148
test_00315.png,0,0.9004,3,0.4896,0,0.6749,0,0.5431,0,0.7341,0,0.6737
test_00316.png,3,0.9539,3,0.7606,3,0.4808,3,0.7502,3,0.7071,3,0.8047
test_00317.png,0,0.9981,0,0.9682,0,0.6751,0,0.9916,0,0.9865,0,0.9820
test_00318.png,0,0.5787,4,0.4377,0,0.4182,2,0.7415,2,0.4231,2,0.3988
test_00319.png,4,0.5955,2,0.4959,2,0.5756,2,0.6471,4,0.4065,2,0.4264
test_00320.png,0,0.8976,0,0.7615,0,0.6033,0,0.6216,0,0.7451,0,0.7586
test_00321.png,3,0.5824,0,0.3926,0,0.5629,0,0.3883,0,0.8762,0,0.5419
test_00322.png,1,0.6867,0,0.9388,0,0.3791,0,0.7328,0,0.7864,0,0.7305
test_00323.png,0,0.7677,3,0.5227,0,0.4700,0,0.7807,0,0.7507,0,0.6408
test_00324.png,1,0.7357,0,0.4144,3,0.3944,3,0.3401,3,0.4369,3,0.3774
test_00325.png,0,0.9882,0,0.7280,0,0.7945,0,0.9568,0,0.9226,0,0.9272
test_00326.png,3,0.8909,3,0.6149,0,0.5194,0,0.6023,0,0.6624,3,0.5541
test_00327.png,3,0.6073,0,0.7235,3,0.4731,0,0.7544,0,0.5329,0,0.6062
test_00328.png,2,0.7716,2,0.4455,2,0.4388,2,0.9215,3,0.5138,2,0.6803
test_00329.png,4,0.7704,4,0.3229,4,0.6700,4,0.6891,4,0.6323,4,0.6665
test_00330.png,1,0.7105,4,0.4302,1,0.5527,1,0.4039,1,0.7094,1,0.5900
test_00331.png,0,0.9988,0,0.8257,0,0.9657,0,0.9688,0,0.9799,0,0.9807
test_00332.png,4,0.8101,1,0.3733,4,0.4397,1,0.4285,4,0.5550,4,0.5216
test_00333.png,3,0.8765,3,0.6585,3,0.4126,3,0.4486,3,0.7940,3,0.6888
test_00334.png,0,0.9242,0,0.7813,0,0.6198,0,0.9452,0,0.9516,0,0.8931
test_00335.png,4,0.8886,0,0.3398,4,0.5578,4,0.6568,4,0.6255,4,0.6565
test_00336.png,0,0.9606,0,0.8168,0,0.8781,0,0.9534,0,0.9428,0,0.9279
test_00337.png,1,0.5530,2,0.4248,2,0.3649,2,0.4144,3,0.4979,3,0.3125
test_00338.png,0,0.5977,2,0.5801,0,0.4280,0,0.6001,0,0.5558,0,0.4892
test_00339.png,0,0.5274,3,0.8401,0,0.4798,3,0.4688,3,0.5840,3,0.5911
test_00340.png,4,0.3602,0,0.3577,0,0.2798,0,0.4769,0,0.6059,0,0.4464
test_00341.png,0,0.9588,0,0.3896,0,0.8112,0,0.8861,0,0.9315,0,0.8659
test_00342.png,3,0.9648,3,0.8441,3,0.5750,3,0.7556,3,0.9325,3,0.8907
test_00343.png,0,0.9819,0,0.8803,0,0.9658,0,0.9837,0,0.9798,0,0.9717
test_00344.png,1,0.8672,2,0.3859,3,0.3120,3,0.4885,0,0.3748,1,0.3340
test_00345.png,1,0.6805,3,0.6071,2,0.3543,2,0.5518,3,0.5318,2,0.3719
test_00346.png,2,0.9197,2,0.6575,2,0.7206,2,0.9676,2,0.9166,2,0.8922
test_00347.png,0,0.9734,0,0.7099,0,0.5934,0,0.7942,0,0.9754,0,0.8834
test_00348.png,3,0.8247,3,0.5576,3,0.7640,3,0.5154,3,0.8994,3,0.7717
test_00349.png,0,0.9808,0,0.9187,0,0.8213,0,0.9484,0,0.9881,0,0.9598
test_00350.png,3,0.6360,0,0.6308,3,0.6076,3,0.5289,3,0.5980,3,0.5300
test_00351.png,0,0.3058,0,0.4964,2,0.4989,2,0.6142,0,0.5647,0,0.3432
test_00352.png,0,0.9950,0,0.7674,0,0.5375,0,0.8656,0,0.9295,0,0.9063
test_00353.png,0,0.9921,0,0.7939,0,0.8967,0,0.9531,0,0.9275,0,0.9466
test_00354.png,0,0.9934,0,0.7479,0,0.9243,0,0.9782,0,0.9830,0,0.9692
test_00355.png,4,0.9016,4,0.7461,4,0.6702,4,0.9195,4,0.8311,4,0.8532
test_00356.png,0,0.9793,0,0.4925,0,0.4632,0,0.6687,0,0.8268,0,0.7786
test_00357.png,1,0.7317,4,0.2759,1,0.3588,1,0.4639,4,0.7364,1,0.4169
test_00358.png,2,0.5207,4,0.5885,2,0.3819,2,0.5361,4,0.3473,2,0.3940
test_00359.png,0,0.9868,0,0.5647,0,0.5744,0,0.8241,0,0.7832,0,0.8330
test_00360.png,0,0.9980,0,0.9871,0,0.9671,0,0.9899,0,0.9924,0,0.9925
test_00361.png,3,0.8086,3,0.7854,3,0.6195,3,0.6155,3,0.9520,3,0.8244
test_00362.png,0,0.8846,0,0.9399,0,0.7376,0,0.9649,0,0.9836,0,0.9387
test_00363.png,4,0.8437,4,0.5303,4,0.7528,4,0.7667,2,0.6041,4,0.6721
test_00364.png,4,0.7731,2,0.3983,4,0.6422,2,0.9133,2,0.5019,2,0.4920
test_00365.png,2,0.6013,2,0.5597,2,0.6753,2,0.8642,2,0.5043,2,0.6808
test_00366.png,4,0.9732,4,0.5523,4,0.8073,4,0.8360,4,0.7638,4,0.8441
test_00367.png,0,0.9510,0,0.5405,0,0.6397,0,0.8850,0,0.9798,0,0.8924
test_00368.png,0,0.7782,2,0.6657,0,0.5302,0,0.6162,0,0.9002,0,0.6255
test_00369.png,4,0.6583,2,0.4637,2,0.5492,2,0.7343,2,0.6618,2,0.5535
test_00370.png,1,0.9691,1,0.3339,1,0.4776,1,0.7850,1,0.5042,1,0.7055
test_00371.png,2,0.5819,2,0.4417,3,0.5343,2,0.7164,2,0.4420,2,0.4828
test_00372.png,0,0.9974,0,0.7563,0,0.8130,0,0.9660,0,0.9910,0,0.9679
test_00373.png,1,0.9727,1,0.6994,1,0.5207,1,0.8291,3,0.4937,1,0.7702
test_00374.png,0,0.9525,0,0.5726,0,0.5837,0,0.8057,0,0.9250,0,0.8461
test_00375.png,0,0.6571,0,0.6738,0,0.7783,0,0.8392,0,0.8968,0,0.7969
test_00376.png,0,0.8855,0,0.8662,0,0.7419,0,0.7835,0,0.9605,0,0.8813
test_00377.png,0,0.5762,3,0.6789,3,0.5403,3,0.7729,3,0.7662,3,0.6747
test_00378.png,0,0.9959,0,0.8539,0,0.4471,0,0.7885,0,0.9001,0,0.9023
test_00379.png,2,0.4991,2,0.5998,0,0.3900,2,0.5787,2,0.5062,2,0.5253
test_00380.png,0,0.9896,0,0.9122,0,0.9680,0,0.9934,0,0.9789,0,0.9814
test_00381.png,0,0.9039,0,0.8876,0,0.6927,0,0.9434,0,0.9800,0,0.9209
test_00382.png,0,0.8118,3,0.5122,0,0.4417,3,0.5130,3,0.4989,0,0.4986
test_00383.png,0,0.8636,0,0.8322,0,0.9234,0,0.9669,0,0.9736,0,0.9397
test_00384.png,4,0.4650,0,0.4219,4,0.4834,2,0.3770,0,0.7711,4,0.2867
test_00385.png,0,0.9875,0,0.4393,0,0.8356,0,0.7339,0,0.9044,0,0.8725
test_00386.png,0,0.9814,0,0.5469,0,0.8189,0,0.9174,0,0.8314,0,0.8813
test_00387.png,3,0.7922,3,0.6934,3,0.6617,3,0.6904,3,0.6422,3,0.7515
test_00388.png,0,0.9761,0,0.7019,0,0.6444,0,0.9288,0,0.9602,0,0.9039
test_00389.png,0,0.8975,0,0.5444,0,0.6746,0,0.9753,0,0.7546,0,0.8348
test_00390.png,1,0.3387,2,0.4356,2,0.3819,2,0.6695,2,0.4329,2,0.4810
test_00391.png,1,0.9965,1,0.8728,1,0.8630,1,0.8177,1,0.5927,1,0.9105
test_00392.png,4,0.5828,4,0.4305,0,0.3124,4,0.3552,0,0.4597,4,0.4092
test_00393.png,2,0.5480,2,0.5035,4,0.3415,2,0.8398,2,0.5831,2,0.6174
test_00394.png,0,0.9916,0,0.9261,0,0.8175,0,0.9618,0,0.9758,0,0.9645
test_00395.png,2,0.5687,2,0.6015,2,0.4198,2,0.6166,2,0.7117,2,0.6154
test_00396.png,0,0.8404,0,0.6836,0,0.6550,0,0.6021,0,0.7845,0,0.7408
test_00397.png,2,0.8687,2,0.5939,2,0.5670,2,0.9774,2,0.8757,2,0.8490
test_00398.png,3,0.8546,3,0.7316,3,0.6045,3,0.5293,3,0.7700,3,0.7338
test_00399.png,0,0.8879,0,0.7177,0,0.7233,0,0.9189,0,0.8919,0,0.8499
test_00400.png,0,0.9699,0,0.8854,0,0.7185,0,0.9268,0,0.9790,0,0.9331
test_00401.png,3,0.5730,3,0.5048,3,0.4527,3,0.3991,3,0.7333,3,0.5807
test_00402.png,0,0.7762,0,0.7717,0,0.5587,0,0.4417,0,0.8969,0,0.7302
test_00403.png,0,0.9009,0,0.7622,0,0.7027,0,0.8969,0,0.7067,0,0.8252
test_00404.png,3,0.4204,0,0.4308,3,0.3948,4,0.3926,3,0.7126,3,0.4394
test_00405.png,0,0.7920,2,0.4531,2,0.4392,0,0.6862,0,0.9285,0,0.6897
test_00406.png,3,0.8119,3,0.6750,3,0.6688,3,0.7148,3,0.9268,3,0.8041
test_00407.png,4,0.4655,4,0.4039,2,0.4900,4,0.5657,2,0.5462,4,0.3604
test_00408.png,0,0.4352,0,0.4864,2,0.3605,2,0.6124,2,0.3047,2,0.3106
test_00409.png,0,0.9198,0,0.3811,0,0.6290,0,0.6548,0,0.8413,0,0.7290
test_00410.png,0,0.9973,0,0.8967,0,0.6767,0,0.9889,0,0.9695,0,0.9686
test_00411.png,4,0.7508,4,0.4230,1,0.4042,1,0.6376,4,0.7184,4,0.5122
test_00412.png,0,0.7285,0,0.3840,3,0.3798,0,0.6487,0,0.6979,0,0.5921
test_00413.png,0,0.9822,0,0.8777,0,0.9514,0,0.9490,0,0.9621,0,0.9565
test_00414.png,4,0.9033,4,0.3270,0,0.4210,4,0.3985,0,0.5895,4,0.4342
test_00415.png,4,0.4604,1,0.3735,4,0.4744,4,0.5162,2,0.3670,4,0.4286
test_00416.png,1,0.9713,1,0.2530,3,0.4115,1,0.7861,3,0.5958,1,0.6065
test_00417.png,0,0.9723,0,0.7875,0,0.8467,0,0.8948,0,0.9525,0,0.9233
test_00418.png,4,0.5914,2,0.4470,2,0.5939,2,0.5525,0,0.4250,2,0.4805
test_00419.png,0,0.9973,0,0.8506,0,0.9612,0,0.9916,0,0.9724,0,0.9811
test_00420.png,0,0.9765,0,0.9467,0,0.7517,0,0.9513,0,0.9650,0,0.9492
test_00421.png,0,0.8403,3,0.5519,0,0.6615,0,0.5204,0,0.8728,0,0.6648
test_00422.png,4,0.7601,1,0.4161,4,0.5106,4,0.5664,2,0.3601,4,0.5079
test_00423.png,0,0.9372,0,0.3519,0,0.7482,0,0.8173,0,0.8666,0,0.7997
test_00424.png,0,0.9982,0,0.7348,0,0.8935,0,0.9317,0,0.9870,0,0.9653
test_00425.png,0,0.9477,0,0.7346,0,0.8854,0,0.8809,0,0.9130,0,0.9080
test_00426.png,3,0.7522,3,0.8244,0,0.6162,3,0.5804,3,0.6028,3,0.6462
test_00427.png,3,0.7633,3,0.6457,3,0.5355,4,0.3878,3,0.5675,3,0.5891
test_00428.png,4,0.4591,4,0.5401,2,0.5758,4,0.5525,4,0.4881,4,0.4747
test_00429.png,0,0.9854,0,0.7465,0,0.8504,0,0.9736,0,0.8897,0,0.9324
test_00430.png,0,0.9979,0,0.8965,0,0.7689,0,0.8882,0,0.9808,0,0.9586
test_00431.png,0,0.9954,0,0.9133,0,0.8099,0,0.9499,0,0.9818,0,0.9669
test_00432.png,0,0.5599,3,0.6315,3,0.4330,3,0.3632,1,0.5628,3,0.4295
test_00433.png,0,0.7972,2,0.5248,0,0.6706,0,0.6952,0,0.9290,0,0.7181
test_00434.png,0,0.6879,2,0.5083,0,0.4348,2,0.4935,2,0.5387,0,0.4143
test_00435.png,0,0.4337,2,0.3507,3,0.4800,0,0.4263,3,0.4030,3,0.3484
test_00436.png,0,0.7145,0,0.6623,0,0.6669,0,0.8194,0,0.9085,0,0.7928
test_00437.png,1,0.6480,3,0.4952,3,0.4829,1,0.7380,3,0.7832,3,0.5005
test_00438.png,0,0.5499,0,0.5578,2,0.5565,0,0.7905,0,0.6852,0,0.5923
test_00439.png,0,0.4714,0,0.3564,0,0.4511,3,0.4466,0,0.4920,0,0.4231
test_00440.png,0,0.9973,0,0.9354,0,0.9595,0,0.9925,0,0.9987,0,0.9923
test_00441.png,1,0.8250,0,0.5255,3,0.4694,1,0.5139,3,0.5326,1,0.3321
test_00442.png,3,0.6994,0,0.4054,4,0.3393,3,0.3660,3,0.7214,3,0.5142
test_00443.png,2,0.6931,2,0.6247,2,0.7199,2,0.9434,2,0.8224,2,0.8124
test_00444.png,0,0.6930,2,0.4410,0,0.5691,0,0.8625,0,0.6921,0,0.6685
test_00445.png,0,0.9869,0,0.8833,0,0.8099,0,0.9451,0,0.9177,0,0.9345
test_00446.png,0,0.9718,0,0.3796,0,0.9692,0,0.8646,0,0.9461,0,0.9118
test_00447.png,2,0.8388,2,0.4720,2,0.6071,2,0.9232,2,0.8448,2,0.7973
test_00448.png,4,0.7634,2,0.5178,4,0.3358,2,0.7254,4,0.5021,4,0.4199
test_00449.png,0,0.6948,3,0.4538,3,0.3377,3,0.5834,3,0.7011,3,0.4876
test_00450.png,0,0.9833,0,0.9081,0,0.7481,0,0.9638,0,0.9468,0,0.9471
test_00451.png,1,0.5228,2,0.2663,4,0.4905,1,0.5466,1,0.6076,1,0.4550
test_00452.png,0,0.9929,0,0.6211,0,0.8591,0,0.9564,0,0.9441,0,0.9378
test_00453.png,1,0.9982,1,0.6422,1,0.8068,1,0.9274,1,0.9608,1,0.9508
test_00454.png,1,0.4788,4,0.3570,2,0.4237,2,0.4482,4,0.3618,1,0.3090
test_00455.png,0,0.8996,0,0.7371,0,0.7961,0,0.8969,0,0.9588,0,0.8937
test_00456.png,1,0.6626,2,0.6262,2,0.3712,2,0.6795,2,0.5345,2,0.5143
test_00457.png,4,0.7016,4,0.4830,4,0.5637,4,0.7875,3,0.7063,4,0.5883
test_00458.png,4,0.6704,4,0.5527,4,0.7195,2,0.6926,4,0.8687,4,0.6476
test_00459.png,4,0.6318,0,0.3179,4,0.3065,0,0.3099,0,0.6990,0,0.3417
test_00460.png,0,0.7796,2,0.6045,0,0.4800,0,0.6694,0,0.4762,0,0.5553
test_00461.png,3,0.5871,2,0.5924,3,0.5069,2,0.6399,2,0.4686,2,0.4506
test_00462.png,0,0.9901,0,0.7719,0,0.7980,0,0.9363,0,0.9934,0,0.9551
test_00463.png,1,0.9347,2,0.3671,4,0.6041,4,0.5392,4,0.4963,4,0.4366
test_00464.png,0,0.9957,0,0.8182,0,0.8874,0,0.9779,0,0.9637,0,0.9666
test_00465.png,3,0.7787,3,0.7023,3,0.5102,3,0.5167,3,0.8393,3,0.7100
test_00466.png,3,0.9766,3,0.8385,3,0.7128,3,0.8510,3,0.7715,3,0.8833
test_00467.png,3,0.8161,3,0.7891,3,0.4918,3,0.8096,3,0.7869,3,0.7818
test_00468.png,0,0.9836,0,0.7782,0,0.8133,0,0.9674,0,0.9744,0,0.9507
test_00469.png,0,0.9893,0,0.8973,0,0.8812,0,0.9758,0,0.9849,0,0.9704
test_00470.png,3,0.9347,3,0.4755,3,0.5863,3,0.4984,3,0.7652,3,0.7203
test_00471.png,2,0.3632,2,0.7935,2,0.5322,2,0.8604,2,0.8148,2,0.7564
test_00472.png,3,0.7415,3,0.5011,2,0.3072,3,0.5194,2,0.5898,3,0.5008
test_00473.png,0,0.9842,0,0.8654,0,0.6929,0,0.9843,0,0.9690,0,0.9503
test_00474.png,3,0.8454,3,0.7066,3,0.5485,3,0.3954,3,0.8692,3,0.7124
test_00475.png,1,0.7276,0,0.5270,0,0.4712,3,0.4079,3,0.7713,3,0.5404
test_00476.png,2,0.5241,2,0.5173,2,0.6265,2,0.5249,2,0.6681,2,0.6229
test_00477.png,4,0.6358,2,0.7637,2,0.6678,2,0.7468,2,0.9283,2,0.7162
test_00478.png,0,0.9966,0,0.9110,0,0.7725,0,0.8227,0,0.9884,0,0.9583
test_00479.png,0,0.9871,0,0.8336,0,0.6395,0,0.9655,0,0.9458,0,0.9364
test_00480.png,0,0.7681,3,0.6115,0,0.6678,0,0.6636,0,0.6122,0,0.5900
test_00481.png,1,0.7359,2,0.3942,4,0.5018,2,0.6896,3,0.3259,2,0.3051
test_00482.png,2,0.4922,2,0.4447,2,0.5457,4,0.5329,2,0.5570,2,0.4858
test_00483.png,0,0.9682,0,0.7002,0,0.7229,0,0.4762,3,0.5550,0,0.7274
test_00484.png,0,0.7877,2,0.4464,2,0.4671,0,0.4745,2,0.5869,2,0.4370
test_00485.png,3,0.9737,3,0.8663,3,0.7141,3,0.9358,3,0.9250,3,0.9180
test_00486.png,0,0.9936,0,0.8490,0,0.8763,0,0.9741,0,0.8914,0,0.9529
test_00487.png,0,0.9403,0,0.4783,3,0.4078,0,0.3962,0,0.6900,0,0.6178
test_00488.png,0,0.6207,2,0.4141,3,0.5281,0,0.5848,0,0.7616,0,0.4903
test_00489.png,2,0.6481,2,0.4068,2,0.4675,2,0.9424,2,0.8639,2,0.7440
test_00490.png,4,0.8174,4,0.6985,2,0.4932,2,0.5145,4,0.6612,4,0.6186
test_00491.png,0,0.9542,0,0.9591,0,0.8307,0,0.8632,0,0.9539,0,0.9367
test_00492.png,3,0.9557,3,0.8016,3,0.5453,3,0.8430,3,0.8823,3,0.8854
test_00493.png,0,0.9360,0,0.6098,0,0.5879,0,0.6793,0,0.7133,0,0.7596
test_00494.png,0,0.9960,0,0.8347,0,0.9026,0,0.9504,0,0.9919,0,0.9722
test_00495.png,2,0.3293,3,0.4169,1,0.3408,4,0.3601,3,0.4940,4,0.3690
test_00496.png,1,0.9727,1,0.8231,4,0.5645,1,0.7656,1,0.6160,1,0.7836
test_00497.png,0,0.8611,0,0.5959,0,0.7697,0,0.6616,0,0.6960,0,0.7574
test_00498.png,0,0.9951,0,0.7716,0,0.8875,0,0.9010,0,0.9733,0,0.9496
test_00499.png,1,0.9555,1,0.6790,4,0.3821,1,0.7858,1,0.7963,1,0.7877
test_00500.png,3,0.8160,3,0.7111,0,0.5438,0,0.7891,0,0.6162,3,0.5130
test_00501.png,0,0.9944,0,0.8411,0,0.9350,0,0.9761,0,0.9940,0,0.9782
test_00502.png,3,0.8686,3,0.6032,3,0.6216,3,0.5220,3,0.9013,3,0.7577
test_00503.png,0,0.9796,0,0.7760,0,0.8038,0,0.9821,0,0.9866,0,0.9552
test_00504.png,4,0.4534,3,0.4902,3,0.6202,2,0.4160,2,0.6364,3,0.4130
test_00505.png,0,0.9927,0,0.9328,0,0.9184,0,0.9885,0,0.9929,0,0.9812
test_00506.png,0,0.9404,0,0.8736,0,0.5034,0,0.7876,0,0.9355,0,0.8628
test_00507.png,0,0.7794,0,0.5504,0,0.5149,0,0.8820,3,0.5837,0,0.6697
test_00508.png,1,0.8982,1,0.6096,1,0.5046,1,0.8943,1,0.7312,1,0.7679
test_00509.png,0,0.5394,0,0.5639,3,0.4322,2,0.4081,3,0.4841,3,0.4223
test_00510.png,0,0.9204,0,0.8500,3,0.4979,0,0.9240,0,0.8075,0,0.8253
test_00511.png,1,0.9934,4,0.6037,1,0.6070,1,0.6656,4,0.6664,1,0.7063
test_00512.png,1,0.9925,2,0.4185,1,0.5772,2,0.4975,2,0.8615,1,0.6102
test_00513.png,0,0.9886,0,0.9711,0,0.8845,0,0.9931,0,0.9847,0,0.9819
test_00514.png,0,0.9286,3,0.5000,3,0.5311,3,0.5617,3,0.6576,0,0.5361
test_00515.png,4,0.9945,4,0.7502,4,0.7890,4,0.9714,4,0.8971,4,0.9397
test_00516.png,4,0.8479,4,0.6361,4,0.4213,4,0.4941,4,0.4767,4,0.6241
test_00517.png,4,0.5889,4,0.3795,4,0.3806,2,0.5283,3,0.4568,2,0.3419
test_00518.png,0,0.9671,0,0.8475,0,0.8378,0,0.8642,0,0.9598,0,0.9269
test_00519.png,4,0.7007,3,0.3241,1,0.4042,1,0.4227,3,0.6037,3,0.3245
test_00520.png,0,0.9984,0,0.9346,0,0.9530,0,0.9780,0,0.9805,0,0.9840
test_00521.png,0,0.9930,0,0.9122,0,0.7798,0,0.9699,0,0.9802,0,0.9664
test_00522.png,0,0.9791,0,0.9210,0,0.5049,0,0.9312,0,0.9549,0,0.9186
test_00523.png,1,0.5507,3,0.2377,1,0.3986,0,0.2506,0,0.4935,1,0.2719
test_00524.png,1,0.9775,1,0.3446,1,0.7971,1,0.4602,1,0.6514,1,0.7735
test_00525.png,1,0.3595,2,0.7366,3,0.3712,3,0.3804,2,0.6021,2,0.4665
test_00526.png,0,0.9975,0,0.8172,0,0.9643,0,0.9717,0,0.9865,0,0.9797
test_00527.png,0,0.8935,2,0.4429,0,0.8145,0,0.9003,0,0.8560,0,0.8053
test_00528.png,3,0.8367,3,0.4954,3,0.5289,3,0.3846,3,0.4395,3,0.6007
test_00529.png,1,0.6508,2,0.4960,2,0.4048,2,0.6926,2,0.6864,2,0.5239
test_00530.png,0,0.9794,0,0.8879,0,0.8474,0,0.9860,0,0.9647,0,0.9584
test_00531.png,2,0.6003,2,0.5189,2,0.5701,2,0.7249,3,0.5022,2,0.5752
test_00532.png,2,0.7548,2,0.6899,2,0.4965,2,0.7915,2,0.6749,2,0.7017
test_00533.png,1,0.9935,1,0.3460,1,0.4558,1,0.5123,1,0.4675,1,0.7224
test_00534.png,0,0.9862,0,0.8676,0,0.6258,0,0.9001,0,0.9866,0,0.9413
test_00535.png,1,0.6593,2,0.5590,2,0.2357,3,0.5012,2,0.3288,2,0.2951
test_00536.png,4,0.4782,2,0.7062,2,0.5123,2,0.8331,2,0.8860,2,0.7307
test_00537.png,0,0.9960,0,0.7168,0,0.8933,0,0.9576,0,0.9922,0,0.9685
test_00538.png,0,0.9951,0,0.7723,0,0.9361,0,0.7973,0,0.9772,0,0.9490
test_00539.png,0,0.9971,0,0.9234,0,0.8762,0,0.9802,0,0.9922,0,0.9793
test_00540.png,2,0.7835,2,0.7297,2,0.8419,2,0.8895,2,0.9064,2,0.8532
test_00541.png,1,0.6997,3,0.3814,1,0.5588,1,0.6947,3,0.3868,1,0.4524
test_00542.png,3,0.9295,3,0.8763,3,0.6543,3,0.7753,3,0.8669,3,0.8680
test_00543.png,4,0.5122,4,0.7300,4,0.6016,0,0.4863,4,0.7053,4,0.5693
test_00544.png,0,0.9952,0,0.8834,0,0.9229,0,0.9828,0,0.9866,0,0.9809
test_00545.png,2,0.4828,2,0.4954,2,0.4976,2,0.8872,2,0.6024,2,0.6373
test_00546.png,4,0.4328,4,0.6754,4,0.4402,2,0.5711,2,0.3822,4,0.4699
test_00547.png,1,0.3105,2,0.7353,2,0.5779,2,0.7125,2,0.4331,2,0.5676
test_00548.png,0,0.6023,0,0.4017,3,0.3610,2,0.3747,3,0.5810,0,0.3967
test_00549.png,4,0.5523,4,0.5198,4,0.4981,2,0.6867,0,0.4333,2,0.4134
test_00550.png,0,0.9636,0,0.9169,0,0.7560,0,0.8670,0,0.9454,0,0.9230
test_00551.png,2,0.8307,0,0.7211,0,0.6186,0,0.7690,0,0.8428,0,0.6460
test_00552.png,3,0.6370,0,0.3769,3,0.6434,0,0.4956,3,0.6195,3,0.4868
test_00553.png,0,0.9877,0,0.9093,0,0.7960,0,0.9483,0,0.9804,0,0.9560
test_00554.png,0,0.9865,0,0.9609,0,0.8573,0,0.9749,0,0.9858,0,0.9741
test_00555.png,4,0.8780,4,0.6287,4,0.4221,2,0.5099,2,0.4972,4,0.5606
test_00556.png,0,0.9937,0,0.9054,0,0.9419,0,0.9614,0,0.9941,0,0.9786
test_00557.png,3,0.7316,3,0.5763,3,0.5778,3,0.7086,3,0.9738,3,0.8026
test_00558.png,2,0.3726,0,0.4771,2,0.5174,0,0.6278,0,0.8309,0,0.5326
test_00559.png,0,0.9838,0,0.9385,0,0.6951,0,0.9706,0,0.9799,0,0.9592
test_00560.png,3,0.5743,3,0.7830,3,0.5196,0,0.8464,0,0.7181,0,0.5256
test_00561.png,0,0.9633,0,0.8430,0,0.6495,0,0.9629,0,0.8198,0,0.8961
test_00562.png,0,0.6350,0,0.8208,0,0.9280,0,0.9867,0,0.9787,0,0.9363
test_00563.png,2,0.6433,2,0.3574,2,0.6013,2,0.7063,2,0.8896,2,0.7032
test_00564.png,0,0.8405,0,0.4867,0,0.3661,0,0.6737,0,0.7502,0,0.6553
test_00565.png,3,0.6830,3,0.4740,3,0.5699,3,0.5520,3,0.5568,3,0.6188
