Image_Name,M1_Class,M1_Prob,M2_Class,M2_Prob,M3_Class,M3_Prob,M4_Class,M4_Prob,M5_Class,M5_Prob,Ensemble_Class,Ensemble_Prob
test_13062.png,3,0.9003,3,0.9003,3,0.8753,3,0.9752,3,0.9496,3,0.9414
test_13063.png,4,0.5040,4,0.5040,1,0.9247,1,0.9522,1,0.8744,1,0.6755
test_13064.png,3,0.9223,3,0.9223,3,0.7195,3,0.7233,3,0.9452,3,0.8978
test_13065.png,3,0.7440,3,0.7440,3,0.7424,3,0.6426,0,0.5118,3,0.6985
test_13066.png,0,0.9481,0,0.9481,0,0.9215,0,0.9304,0,0.9469,0,0.9439
test_13067.png,2,0.6069,2,0.6069,2,0.9182,0,0.4950,0,0.6722,2,0.5929
test_13068.png,4,0.4480,4,0.4480,4,0.8121,1,0.8107,4,0.7589,4,0.5268
test_13069.png,2,0.8730,2,0.8730,2,0.9598,2,0.9508,2,0.9416,2,0.9447
test_13070.png,2,0.5126,2,0.5126,2,0.5454,3,0.6165,3,0.7394,3,0.4778
test_13071.png,4,0.8095,4,0.8095,4,0.5103,4,0.4472,4,0.6102,4,0.6579
test_13072.png,0,0.9885,0,0.9885,0,0.9820,0,0.9838,0,0.9622,0,0.9838
test_13073.png,2,0.7988,2,0.7988,4,0.5296,4,0.6102,4,0.9681,4,0.4886
test_13074.png,4,0.7690,4,0.7690,1,0.8333,1,0.7281,1,0.7676,4,0.4690
test_13075.png,0,0.5871,0,0.5871,0,0.9279,0,0.8294,0,0.9606,0,0.8504
test_13076.png,3,0.4519,3,0.4519,0,0.5067,0,0.6068,0,0.7139,0,0.5565
test_13077.png,3,0.7581,3,0.7581,0,0.8430,0,0.7377,0,0.9632,0,0.6810
test_13078.png,3,0.4901,3,0.4901,0,0.7228,1,0.8668,1,0.4379,1,0.3870
test_13079.png,0,0.9724,0,0.9724,0,0.9089,0,0.9332,0,0.9334,0,0.9540
test_13080.png,4,0.9526,4,0.9526,4,0.9936,4,0.7890,4,0.9547,4,0.9632
test_13081.png,2,0.4932,2,0.4932,2,0.5570,2,0.9368,2,0.4524,2,0.6800
test_13082.png,3,0.4120,3,0.4120,2,0.6330,2,0.6209,0,0.6084,2,0.4128
test_13083.png,3,0.5921,3,0.5921,2,0.8378,2,0.8606,2,0.5899,2,0.6287
test_13084.png,3,0.6174,3,0.6174,3,0.6590,3,0.5267,3,0.5634,3,0.6482
test_13085.png,4,0.9234,4,0.9234,4,0.9179,1,0.9370,1,0.5221,4,0.7478
test_13086.png,4,0.7687,4,0.7687,4,0.7428,4,0.6346,4,0.7333,4,0.7391
test_13087.png,3,0.6918,3,0.6918,0,0.4962,0,0.5399,0,0.8273,0,0.4769
test_13088.png,0,0.9267,0,0.9267,2,0.5589,0,0.6533,2,0.5323,0,0.7542
test_13089.png,4,0.9637,4,0.9637,4,0.6084,1,0.4810,4,0.6269,4,0.8284
test_13090.png,0,0.6784,0,0.6784,0,0.9505,0,0.8656,0,0.8490,0,0.8436
test_13091.png,0,0.3925,0,0.3925,2,0.6768,2,0.4244,2,0.4914,2,0.4363
test_13092.png,0,0.9672,0,0.9672,0,0.9638,0,0.9709,0,0.9799,0,0.9716
test_13093.png,2,0.8829,2,0.8829,2,0.8442,2,0.7899,2,0.8519,2,0.8607
test_13094.png,0,0.7398,0,0.7398,0,0.7841,0,0.9308,0,0.9306,0,0.8647
test_13095.png,3,0.9055,3,0.9055,3,0.8164,3,0.9224,3,0.9533,3,0.9140
test_13096.png,2,0.4963,2,0.4963,2,0.7835,2,0.9030,2,0.8799,2,0.7819
test_13097.png,2,0.5096,2,0.5096,2,0.7161,2,0.9540,2,0.9412,2,0.8034
test_13098.png,0,0.8268,0,0.8268,0,0.6819,0,0.8925,0,0.9202,0,0.8550
test_13099.png,2,0.5433,2,0.5433,2,0.8473,2,0.7855,2,0.4798,2,0.6782
test_13100.png,4,0.9341,4,0.9341,4,0.9948,4,0.9854,4,0.9918,4,0.9835
test_13101.png,4,0.6023,4,0.6023,1,0.9651,1,0.9714,1,0.9192,1,0.8128
test_13102.png,2,0.8812,2,0.8812,2,0.9492,4,0.5151,2,0.8875,2,0.8695
test_13103.png,0,0.9848,0,0.9848,0,0.9514,0,0.9619,0,0.9706,0,0.9755
test_13104.png,4,0.8214,4,0.8214,4,0.9627,4,0.9290,4,0.9576,4,0.9285
test_13105.png,0,0.5792,0,0.5792,0,0.5354,2,0.6358,0,0.5608,0,0.5079
test_13106.png,1,0.5286,1,0.5286,1,0.9754,1,0.9785,1,0.9752,1,0.9135
test_13107.png,3,0.7628,3,0.7628,3,0.6159,3,0.5642,3,0.8233,3,0.7194
test_13108.png,0,0.9120,0,0.9120,0,0.9149,0,0.9596,0,0.9444,0,0.9367
test_13109.png,0,0.9544,0,0.9544,0,0.9371,0,0.9370,0,0.9528,0,0.9506
test_13110.png,4,0.6662,4,0.6662,4,0.9029,4,0.9129,4,0.9434,4,0.8806
test_13111.png,2,0.4501,2,0.4501,0,0.9085,0,0.8605,0,0.9757,0,0.8335
test_13112.png,0,0.9835,0,0.9835,0,0.9197,0,0.9410,0,0.9157,0,0.9605
test_13113.png,0,0.8668,0,0.8668,0,0.9012,0,0.9309,0,0.9692,0,0.9248
test_13114.png,0,0.9665,0,0.9665,0,0.9315,0,0.8528,0,0.8739,0,0.9387
test_13115.png,3,0.4520,3,0.4520,2,0.7398,2,0.7540,3,0.6356,2,0.5187
test_13116.png,2,0.9742,2,0.9742,2,0.9917,2,0.9872,2,0.9467,2,0.9827
test_13117.png,0,0.9714,0,0.9714,0,0.9003,0,0.9211,0,0.9560,0,0.9543
test_13118.png,0,0.9827,0,0.9827,0,0.9573,0,0.9827,0,0.9817,0,0.9799
test_13119.png,2,0.5324,2,0.5324,3,0.7124,3,0.9387,3,0.9499,3,0.7877
test_13120.png,2,0.5511,2,0.5511,2,0.8236,2,0.4502,4,0.5831,2,0.5564
test_13121.png,2,0.4131,2,0.4131,4,0.8855,2,0.8581,2,0.9087,2,0.6300
test_13122.png,4,0.6321,4,0.6321,4,0.9030,4,0.4631,4,0.7414,4,0.7197
test_13123.png,1,0.3140,1,0.3140,2,0.8211,1,0.8413,2,0.7147,2,0.4542
test_13124.png,3,0.5985,3,0.5985,0,0.6019,3,0.6044,3,0.9557,3,0.6913
test_13125.png,2,0.5440,2,0.5440,2,0.9695,2,0.9339,2,0.9380,2,0.8757
test_13126.png,3,0.9588,3,0.9588,3,0.8576,3,0.7513,3,0.5498,3,0.8852
test_13127.png,0,0.9839,0,0.9839,0,0.9530,0,0.9714,0,0.9489,0,0.9734
test_13128.png,4,0.9068,4,0.9068,4,0.9860,4,0.9781,4,0.9840,4,0.9700
test_13129.png,4,0.4166,4,0.4166,4,0.9562,1,0.8739,1,0.7622,4,0.4417
test_13130.png,4,0.9724,4,0.9724,4,0.9947,4,0.9893,4,0.9894,4,0.9888
test_13131.png,4,0.8895,4,0.8895,4,0.9905,4,0.9789,4,0.9939,4,0.9770
test_13132.png,0,0.9104,0,0.9104,0,0.9480,0,0.9569,0,0.9712,0,0.9519
test_13133.png,2,0.5980,2,0.5980,2,0.8600,2,0.7104,4,0.3646,2,0.6688
test_13134.png,0,0.7509,0,0.7509,0,0.6704,0,0.4779,0,0.9194,0,0.7952
test_13135.png,0,0.3649,0,0.3649,4,0.5777,0,0.4261,4,0.5159,0,0.3855
test_13136.png,4,0.4270,4,0.4270,2,0.8309,2,0.7818,2,0.4955,2,0.6208
test_13137.png,0,0.6836,0,0.6836,0,0.9094,0,0.9142,0,0.9511,0,0.8696
test_13138.png,2,0.9521,2,0.9521,2,0.9854,2,0.9296,2,0.9566,2,0.9633
test_13139.png,3,0.7405,3,0.7405,3,0.4790,3,0.8937,3,0.8337,3,0.7658
test_13140.png,0,0.9913,0,0.9913,0,0.9819,0,0.9857,0,0.9570,0,0.9866
test_13141.png,0,0.9820,0,0.9820,0,0.9553,0,0.9604,0,0.9738,0,0.9747
test_13142.png,0,0.7810,0,0.7810,0,0.9842,0,0.9495,0,0.9588,0,0.9295
test_13143.png,2,0.4788,2,0.4788,4,0.7501,2,0.8884,2,0.5697,2,0.6467
test_13144.png,3,0.9893,3,0.9893,3,0.9791,3,0.9653,3,0.9846,3,0.9844
test_13145.png,0,0.5342,0,0.5342,0,0.9532,0,0.9232,0,0.9339,0,0.8628
test_13146.png,0,0.6267,0,0.6267,0,0.7579,0,0.7218,0,0.6918,0,0.6897
test_13147.png,0,0.9723,0,0.9723,0,0.9661,0,0.9546,0,0.9707,0,0.9695
test_13148.png,0,0.8948,0,0.8948,0,0.9399,0,0.9409,0,0.9821,0,0.9448
test_13149.png,0,0.9818,0,0.9818,0,0.9461,0,0.9663,0,0.9645,0,0.9725
test_13150.png,0,0.9674,0,0.9674,0,0.9457,0,0.9580,0,0.9811,0,0.9676
test_13151.png,2,0.9320,2,0.9320,2,0.9621,2,0.9530,2,0.9853,2,0.9621
test_13152.png,0,0.9845,0,0.9845,0,0.9739,0,0.9729,0,0.9688,0,0.9801
test_13153.png,0,0.4404,0,0.4404,0,0.5775,1,0.4297,4,0.9231,4,0.4364
test_13154.png,3,0.7601,3,0.7601,3,0.5613,3,0.8122,3,0.9342,3,0.8084
test_13155.png,0,0.8784,0,0.8784,0,0.8597,0,0.8844,0,0.9316,0,0.9002
test_13156.png,0,0.7446,0,0.7446,0,0.7584,0,0.8991,0,0.9697,0,0.8641
test_13157.png,3,0.8768,3,0.8768,3,0.7542,3,0.7414,3,0.7941,3,0.8183
test_13158.png,0,0.8639,0,0.8639,0,0.9603,0,0.9443,0,0.9268,0,0.9244
test_13159.png,4,0.7543,4,0.7543,1,0.7867,4,0.4781,1,0.7250,4,0.4886
test_13160.png,4,0.4076,4,0.4076,4,0.7778,2,0.5933,4,0.4733,4,0.5248
test_13161.png,0,0.9945,0,0.9945,0,0.9804,0,0.9910,0,0.9904,0,0.9934
test_13162.png,0,0.8691,0,0.8691,2,0.4927,0,0.8294,0,0.7335,0,0.8235
test_13163.png,0,0.9742,0,0.9742,0,0.9308,0,0.9730,0,0.9646,0,0.9697
test_13164.png,0,0.9616,0,0.9616,0,0.6986,0,0.9523,0,0.9825,0,0.9535
test_13165.png,2,0.7698,2,0.7698,2,0.9198,2,0.9646,2,0.9868,2,0.9394
test_13166.png,2,0.9526,2,0.9526,2,0.9647,2,0.9245,2,0.9699,2,0.9639
test_13167.png,2,0.9934,2,0.9934,2,0.9994,2,0.9865,2,0.9847,2,0.9947
test_13168.png,0,0.3818,0,0.3818,1,0.8542,1,0.8578,1,0.8229,1,0.5875
test_13169.png,0,0.8601,0,0.8601,0,0.6944,0,0.7816,0,0.8304,0,0.8209
test_13170.png,0,0.8145,0,0.8145,0,0.8085,0,0.8074,0,0.8938,0,0.8458
test_13171.png,0,0.9567,0,0.9567,0,0.9640,0,0.9839,0,0.9689,0,0.9703
test_13172.png,3,0.8734,3,0.8734,3,0.6833,3,0.9585,3,0.9922,3,0.9286
test_13173.png,0,0.8953,0,0.8953,0,0.8795,0,0.9297,0,0.8954,0,0.9122
test_13174.png,2,0.6298,2,0.6298,0,0.4782,2,0.5148,0,0.5607,2,0.5646
test_13175.png,3,0.8920,3,0.8920,3,0.7571,3,0.9752,3,0.9804,3,0.9361
test_13176.png,0,0.8950,0,0.8950,0,0.8307,0,0.8281,0,0.9242,0,0.8921
test_13177.png,2,0.5319,2,0.5319,2,0.8305,2,0.4968,2,0.6452,2,0.6421
test_13178.png,0,0.8886,0,0.8886,0,0.9015,0,0.8864,0,0.9318,0,0.9215
test_13179.png,2,0.7443,2,0.7443,2,0.9225,2,0.8874,2,0.8775,2,0.8618
test_13180.png,0,0.9287,0,0.9287,0,0.9710,0,0.9748,0,0.9857,0,0.9670
test_13181.png,2,0.6281,2,0.6281,4,0.7220,3,0.5480,3,0.5530,3,0.3344
test_13182.png,3,0.5488,3,0.5488,0,0.7616,0,0.7075,3,0.6093,0,0.5532
test_13183.png,2,0.8471,2,0.8471,2,0.9781,2,0.8403,2,0.7496,2,0.8849
test_13184.png,0,0.9920,0,0.9920,0,0.9635,0,0.9878,0,0.9614,0,0.9859
test_13185.png,0,0.9022,0,0.9022,0,0.9468,0,0.9337,0,0.9144,0,0.9253
test_13186.png,3,0.8636,3,0.8636,3,0.8155,3,0.7255,3,0.9483,3,0.8886
test_13187.png,0,0.9425,0,0.9425,0,0.9678,0,0.9693,0,0.9613,0,0.9596
test_13188.png,0,0.4254,0,0.4254,1,0.5992,1,0.7011,1,0.3904,1,0.3463
test_13189.png,0,0.9401,0,0.9401,0,0.9710,0,0.9543,0,0.9615,0,0.9568
test_13190.png,0,0.9743,0,0.9743,0,0.9811,0,0.9586,0,0.9503,0,0.9730
test_13191.png,0,0.8289,0,0.8289,0,0.5798,0,0.9472,0,0.8378,0,0.8635
test_13192.png,0,0.9027,0,0.9027,0,0.8052,0,0.6491,0,0.8251,0,0.8437
test_13193.png,0,0.9486,0,0.9486,0,0.8327,0,0.9785,0,0.9367,0,0.9454
test_13194.png,3,0.7594,3,0.7594,3,0.5085,3,0.5191,3,0.7591,3,0.6958
test_13195.png,0,0.9683,0,0.9683,0,0.9640,0,0.9745,0,0.9635,0,0.9719
test_13196.png,3,0.9943,3,0.9943,3,0.7959,3,0.9630,3,0.9708,3,0.9781
test_13197.png,0,0.9683,0,0.9683,0,0.9756,0,0.9846,0,0.9921,0,0.9814
test_13198.png,0,0.9685,0,0.9685,4,0.4738,0,0.9706,0,0.9522,0,0.9369
test_13199.png,2,0.9507,2,0.9507,2,0.9913,2,0.9345,2,0.9502,2,0.9674
test_13200.png,3,0.6174,3,0.6174,3,0.7694,3,0.9322,3,0.9807,3,0.8858
test_13201.png,0,0.9784,0,0.9784,0,0.9282,0,0.9574,0,0.9543,0,0.9701
test_13202.png,2,0.8992,2,0.8992,4,0.9388,2,0.8326,4,0.7685,2,0.5809
test_13203.png,1,0.5315,1,0.5315,1,0.9433,1,0.9694,1,0.6587,1,0.8396
test_13204.png,3,0.4131,3,0.4131,2,0.5812,2,0.4296,2,0.8133,2,0.4303
test_13205.png,2,0.8384,2,0.8384,2,0.5850,2,0.4180,2,0.5242,2,0.6860
test_13206.png,0,0.9169,0,0.9169,0,0.8709,0,0.7660,0,0.8901,0,0.8830
test_13207.png,0,0.9573,0,0.9573,0,0.9540,0,0.9447,0,0.9828,0,0.9629
test_13208.png,4,0.7190,4,0.7190,4,0.9310,4,0.8142,4,0.9467,4,0.8750
test_13209.png,2,0.8026,2,0.8026,4,0.7317,2,0.8088,4,0.7062,2,0.6310
test_13210.png,3,0.9534,3,0.9534,3,0.9479,3,0.9795,3,0.9810,3,0.9686
test_13211.png,2,0.7891,2,0.7891,2,0.9564,2,0.5542,0,0.4154,2,0.7468
test_13212.png,4,0.8873,4,0.8873,4,0.9234,4,0.9279,4,0.9296,4,0.9238
test_13213.png,2,0.9083,2,0.9083,2,0.5660,1,0.7795,1,0.3991,2,0.7028
test_13214.png,2,0.4715,2,0.4715,1,0.9723,1,0.9224,1,0.8896,1,0.8419
test_13215.png,2,0.5617,2,0.5617,2,0.9126,2,0.4944,2,0.4973,2,0.6408
test_13216.png,0,0.9653,0,0.9653,0,0.9270,0,0.9630,0,0.9861,0,0.9698
test_13217.png,3,0.5343,3,0.5343,0,0.8942,0,0.9723,0,0.9493,0,0.8475
test_13218.png,2,0.9508,2,0.9508,2,0.9856,2,0.8258,2,0.9677,2,0.9569
test_13219.png,0,0.6822,0,0.6822,0,0.8795,0,0.5667,0,0.8412,0,0.7960
test_13220.png,3,0.7398,3,0.7398,3,0.3920,3,0.3343,3,0.8705,3,0.6566
test_13221.png,0,0.9405,0,0.9405,0,0.8447,0,0.9693,0,0.9702,0,0.9465
test_13222.png,0,0.7819,0,0.7819,0,0.8747,0,0.6893,0,0.9574,0,0.8525
test_13223.png,3,0.3833,3,0.3833,1,0.7625,1,0.8002,3,0.7175,1,0.4834
test_13224.png,2,0.8556,2,0.8556,4,0.6277,2,0.6124,2,0.8513,2,0.7425
test_13225.png,0,0.8097,0,0.8097,0,0.6975,0,0.8657,0,0.8097,0,0.8271
test_13226.png,3,0.4511,3,0.4511,2,0.6393,3,0.3634,0,0.5270,2,0.3759
test_13227.png,4,0.9170,4,0.9170,4,0.9772,4,0.9455,4,0.9635,4,0.9546
test_13228.png,2,0.8050,2,0.8050,2,0.7122,2,0.6330,4,0.4933,2,0.6997
test_13229.png,4,0.7734,4,0.7734,4,0.9456,4,0.9525,4,0.9915,4,0.9397
test_13230.png,4,0.9593,4,0.9593,4,0.9619,4,0.9520,4,0.9720,4,0.9640
test_13231.png,3,0.9784,3,0.9784,3,0.7774,3,0.8117,3,0.9138,3,0.9404
test_13232.png,2,0.6761,2,0.6761,0,0.4331,4,0.6233,4,0.8754,4,0.3885
test_13233.png,0,0.9522,0,0.9522,0,0.9571,0,0.9329,0,0.8843,0,0.9485
test_13234.png,0,0.9380,0,0.9380,0,0.9122,0,0.9616,0,0.9700,0,0.9522
test_13235.png,3,0.8228,3,0.8228,3,0.5121,3,0.9520,3,0.9955,3,0.9127
test_13236.png,0,0.9563,0,0.9563,0,0.9099,0,0.9513,0,0.9790,0,0.9640
test_13237.png,0,0.9180,0,0.9180,0,0.9050,0,0.8943,0,0.9667,0,0.9345
test_13238.png,0,0.7955,0,0.7955,0,0.9475,0,0.9765,0,0.9688,0,0.9322
test_13239.png,4,0.9352,4,0.9352,4,0.9901,4,0.9769,4,0.9939,4,0.9794
test_13240.png,0,0.9866,0,0.9866,0,0.9826,0,0.9915,0,0.9772,0,0.9882
test_13241.png,0,0.9548,0,0.9548,0,0.7840,0,0.9658,0,0.9514,0,0.9416
test_13242.png,0,0.5261,0,0.5261,0,0.7914,0,0.8979,0,0.8683,0,0.7738
test_13243.png,3,0.9849,3,0.9849,3,0.9338,3,0.9605,3,0.9693,3,0.9727
test_13244.png,0,0.9336,0,0.9336,0,0.9801,0,0.9246,0,0.9756,0,0.9601
test_13245.png,2,0.6823,2,0.6823,2,0.8969,2,0.8231,2,0.7321,2,0.7826
test_13246.png,0,0.9664,0,0.9664,0,0.8974,0,0.9590,0,0.9448,0,0.9534
test_13247.png,4,0.9223,4,0.9223,4,0.9290,4,0.9125,4,0.9230,4,0.9309
test_13248.png,3,0.9946,3,0.9946,3,0.9514,3,0.9771,3,0.9868,3,0.9879
test_13249.png,0,0.9845,0,0.9845,0,0.9493,0,0.9695,0,0.9880,0,0.9823
test_13250.png,0,0.9731,0,0.9731,0,0.9695,0,0.9502,0,0.9326,0,0.9685
test_13251.png,0,0.9782,0,0.9782,0,0.9476,0,0.9670,0,0.9822,0,0.9742
test_13252.png,2,0.4544,2,0.4544,2,0.5496,4,0.4562,4,0.8340,2,0.4224
test_13253.png,4,0.9820,4,0.9820,4,0.9757,4,0.9753,4,0.9696,4,0.9813
test_13254.png,2,0.5589,2,0.5589,2,0.5815,0,0.4055,3,0.8795,2,0.4480
test_13255.png,4,0.2948,4,0.2948,4,0.6108,4,0.6560,4,0.8864,4,0.6451
test_13256.png,0,0.7132,0,0.7132,0,0.6612,0,0.7828,0,0.7788,0,0.7528
test_13257.png,2,0.4892,2,0.4892,1,0.9315,3,0.4413,1,0.9170,1,0.4649
test_13258.png,2,0.9213,2,0.9213,2,0.8761,2,0.5350,2,0.9398,2,0.8901
test_13259.png,0,0.6991,0,0.6991,0,0.6957,0,0.6474,0,0.8629,0,0.7393
test_13260.png,0,0.5464,0,0.5464,4,0.9038,4,0.5962,4,0.8775,4,0.7014
test_13261.png,2,0.9224,2,0.9224,2,0.9937,2,0.9380,2,0.9761,2,0.9720
test_13262.png,2,0.9764,2,0.9764,2,0.9884,2,0.9811,2,0.9589,2,0.9801
test_13263.png,2,0.8359,2,0.8359,1,0.9261,1,0.9916,1,0.5246,1,0.6593
test_13264.png,0,0.9728,0,0.9728,0,0.9086,0,0.9367,0,0.9438,0,0.9563
test_13265.png,0,0.9828,0,0.9828,0,0.9723,0,0.9767,0,0.9620,0,0.9776
test_13266.png,0,0.8736,0,0.8736,0,0.9241,0,0.8675,0,0.9546,0,0.9081
test_13267.png,2,0.9607,2,0.9607,2,0.9994,2,0.9841,2,0.9879,2,0.9904
test_13268.png,0,0.7912,0,0.7912,0,0.9375,0,0.9346,0,0.9768,0,0.9167
test_13269.png,2,0.9771,2,0.9771,4,0.7971,2,0.8258,2,0.8270,2,0.8725
test_13270.png,1,0.6738,1,0.6738,1,0.9833,1,0.9874,1,0.9804,1,0.9476
test_13271.png,0,0.3184,0,0.3184,4,0.4768,2,0.4712,3,0.3799,4,0.2715
test_13272.png,0,0.9455,0,0.9455,0,0.9658,0,0.9731,0,0.8938,0,0.9622
test_13273.png,0,0.9644,0,0.9644,0,0.9267,0,0.9553,0,0.9507,0,0.9565
test_13274.png,2,0.8798,2,0.8798,2,0.5485,1,0.3782,1,0.9513,2,0.5324
test_13275.png,0,0.9410,0,0.9410,0,0.9703,0,0.9619,0,0.9692,0,0.9625
test_13276.png,3,0.9841,3,0.9841,3,0.9582,3,0.9697,3,0.9795,3,0.9809
test_13277.png,3,0.7496,3,0.7496,3,0.5029,1,0.8841,3,0.6409,3,0.5363
test_13278.png,0,0.8470,0,0.8470,0,0.7820,0,0.9340,0,0.9569,0,0.8965
test_13279.png,4,0.4872,4,0.4872,2,0.6489,2,0.7244,2,0.4423,2,0.5353
test_13280.png,2,0.7081,2,0.7081,2,0.8913,2,0.9706,2,0.5492,2,0.8381
test_13281.png,0,0.7236,0,0.7236,0,0.6461,4,0.4832,3,0.4704,0,0.5536
test_13282.png,0,0.9295,0,0.9295,0,0.9629,0,0.9254,0,0.9880,0,0.9604
test_13283.png,0,0.9814,0,0.9814,0,0.9431,0,0.9854,0,0.9617,0,0.9780
test_13284.png,0,0.9838,0,0.9838,0,0.9464,0,0.9509,0,0.9507,0,0.9700
test_13285.png,0,0.9211,0,0.9211,0,0.9326,0,0.9315,0,0.9095,0,0.9299
test_13286.png,0,0.9719,0,0.9719,0,0.9483,0,0.9417,0,0.9479,0,0.9621
test_13287.png,2,0.7128,2,0.7128,2,0.9164,2,0.8898,3,0.8582,2,0.7334
test_13288.png,4,0.6240,4,0.6240,4,0.7155,2,0.5975,2,0.5201,4,0.5336
test_13289.png,0,0.7764,0,0.7764,0,0.6765,0,0.9310,0,0.8728,0,0.8597
test_13290.png,4,0.7595,4,0.7595,4,0.9793,4,0.9506,4,0.8694,4,0.9180
test_13291.png,0,0.9311,0,0.9311,0,0.9358,0,0.9532,0,0.9912,0,0.9632
test_13292.png,0,0.9186,0,0.9186,0,0.7120,0,0.9678,0,0.9102,0,0.9179
test_13293.png,2,0.8926,2,0.8926,2,0.9826,2,0.6385,2,0.5867,2,0.8864
test_13294.png,0,0.8983,0,0.8983,0,0.8951,0,0.9821,0,0.9789,0,0.9489
test_13295.png,0,0.6271,0,0.6271,0,0.8753,0,0.5950,0,0.7928,0,0.7246
test_13296.png,0,0.9231,0,0.9231,0,0.9422,0,0.9729,0,0.9908,0,0.9637
test_13297.png,3,0.4605,3,0.4605,2,0.6133,3,0.7104,3,0.9369,3,0.6045
test_13298.png,1,0.7119,1,0.7119,1,0.9665,1,0.9640,1,0.9420,1,0.9113
test_13299.png,2,0.4769,2,0.4769,2,0.3743,0,0.4723,0,0.8261,0,0.5851
test_13300.png,0,0.6203,0,0.6203,0,0.8537,0,0.9720,0,0.9612,0,0.9008
test_13301.png,0,0.9872,0,0.9872,0,0.9338,0,0.9181,0,0.9344,0,0.9694
test_13302.png,0,0.6619,0,0.6619,4,0.7958,0,0.4811,0,0.7909,0,0.5720
test_13303.png,0,0.9549,0,0.9549,0,0.9440,0,0.9906,0,0.9892,0,0.9772
test_13304.png,0,0.9754,0,0.9754,0,0.9491,0,0.9651,0,0.9506,0,0.9675
test_13305.png,3,0.4858,3,0.4858,0,0.6641,0,0.8724,0,0.8204,0,0.6857
test_13306.png,2,0.8506,2,0.8506,0,0.6700,0,0.7026,0,0.7849,2,0.4751
test_13307.png,1,0.8956,1,0.8956,1,0.9361,1,0.9583,1,0.9424,1,0.9367
test_13308.png,3,0.4409,3,0.4409,3,0.6810,3,0.8798,3,0.9369,3,0.7526
test_13309.png,0,0.9294,0,0.9294,0,0.8004,0,0.9839,0,0.9645,0,0.9507
test_13310.png,0,0.8566,0,0.8566,0,0.9693,0,0.9560,0,0.9551,0,0.9397
test_13311.png,2,0.5067,2,0.5067,2,0.6043,3,0.5542,3,0.6827,2,0.4747
test_13312.png,0,0.9328,0,0.9328,0,0.9405,0,0.9309,0,0.9202,0,0.9421
test_13313.png,3,0.9943,3,0.9943,3,0.9428,3,0.8495,3,0.9340,3,0.9814
test_13314.png,0,0.9822,0,0.9822,0,0.9520,0,0.9642,0,0.9598,0,0.9749
test_13315.png,3,0.4198,3,0.4198,2,0.8831,2,0.6925,3,0.6343,2,0.4917
test_13316.png,0,0.6201,0,0.6201,0,0.7175,0,0.6102,0,0.8694,0,0.7148
test_13317.png,2,0.7321,2,0.7321,2,0.9202,2,0.8569,2,0.8716,2,0.8422
test_13318.png,2,0.9365,2,0.9365,2,0.9922,2,0.9774,2,0.9825,2,0.9749
test_13319.png,0,0.9519,0,0.9519,0,0.9577,0,0.9279,0,0.9733,0,0.9572
test_13320.png,0,0.6462,0,0.6462,0,0.7047,0,0.5914,0,0.7848,0,0.6901
test_13321.png,0,0.9600,0,0.9600,0,0.9543,0,0.9584,0,0.9725,0,0.9680
test_13322.png,2,0.9637,2,0.9637,2,0.9816,2,0.9734,2,0.9641,2,0.9734
test_13323.png,4,0.7732,4,0.7732,4,0.9139,4,0.8010,4,0.9455,4,0.8671
test_13324.png,4,0.7145,4,0.7145,4,0.9763,4,0.5416,4,0.9397,4,0.8928
test_13325.png,0,0.9706,0,0.9706,0,0.8801,0,0.9655,0,0.9705,0,0.9661
test_13326.png,0,0.8663,0,0.8663,0,0.7895,0,0.9246,0,0.9354,0,0.8983
test_13327.png,4,0.7022,4,0.7022,4,0.9967,4,0.9567,4,0.9833,4,0.9533
test_13328.png,4,0.9000,4,0.9000,4,0.9558,4,0.8534,4,0.9734,4,0.9329
test_13329.png,4,0.7816,4,0.7816,4,0.8894,4,0.9121,4,0.9617,4,0.8925
test_13330.png,0,0.8571,0,0.8571,0,0.9396,0,0.9103,0,0.9489,0,0.9157
test_13331.png,0,0.9664,0,0.9664,0,0.9204,0,0.9383,0,0.9388,0,0.9571
test_13332.png,0,0.9077,0,0.9077,0,0.9779,0,0.9566,0,0.9842,0,0.9597
test_13333.png,3,0.9753,3,0.9753,3,0.9002,3,0.9670,3,0.9627,3,0.9657
test_13334.png,4,0.9423,4,0.9423,4,0.9870,4,0.9787,4,0.9898,4,0.9766
test_13335.png,2,0.6786,2,0.6786,2,0.9479,2,0.8833,2,0.9240,2,0.8823
test_13336.png,1,0.8181,1,0.8181,1,0.9986,1,0.9770,1,0.9291,1,0.9705
test_13337.png,4,0.8314,4,0.8314,4,0.7794,1,0.7866,1,0.5005,4,0.6781
test_13338.png,3,0.8867,3,0.8867,0,0.6055,3,0.9416,3,0.8105,3,0.8340
test_13339.png,2,0.8808,2,0.8808,2,0.9916,2,0.8743,2,0.9138,2,0.9381
test_13340.png,3,0.9242,3,0.9242,2,0.6592,1,0.4568,2,0.6995,3,0.5644
test_13341.png,0,0.7073,0,0.7073,0,0.7787,0,0.9306,0,0.9313,0,0.8410
test_13342.png,4,0.7717,4,0.7717,4,0.8424,4,0.9433,4,0.9662,4,0.9026
test_13343.png,2,0.5896,2,0.5896,0,0.5100,2,0.7619,0,0.6057,2,0.5022
test_13344.png,0,0.9599,0,0.9599,0,0.9704,0,0.9783,0,0.9328,0,0.9733
